   0.5479166E+00   0.1623895E+01
   0.5548611E+00   0.1582440E+01
   0.5618055E+00   0.1553988E+01
   0.5687500E+00   0.1538574E+01
   0.5756944E+00   0.1536130E+01
   0.5826389E+00   0.1546690E+01
   0.5895833E+00   0.1570452E+01
   0.5965277E+00   0.1607268E+01
   0.6034722E+00   0.1656248E+01
   0.6104166E+00   0.1716422E+01
   0.6173611E+00   0.1786302E+01
   0.6243055E+00   0.1863940E+01
   0.6312500E+00   0.1947207E+01
   0.6381944E+00   0.2033195E+01
   0.6451389E+00   0.2118347E+01
   0.6520833E+00   0.2199606E+01
   0.6590277E+00   0.2274595E+01
   0.6659722E+00   0.2340752E+01
   0.6729166E+00   0.2395731E+01
   0.6798611E+00   0.2437618E+01
   0.6868055E+00   0.2465149E+01
   0.6937500E+00   0.2477223E+01
   0.7006944E+00   0.2473353E+01
   0.7076388E+00   0.2453702E+01
   0.7145833E+00   0.2418741E+01
   0.7215277E+00   0.2369258E+01
   0.7284722E+00   0.2306427E+01
   0.7354166E+00   0.2232045E+01
   0.7423611E+00   0.2148320E+01
   0.7493055E+00   0.2057459E+01
   0.7562500E+00   0.1962109E+01
   0.7631944E+00   0.1864946E+01
   0.7701388E+00   0.1768436E+01
   0.7770833E+00   0.1675457E+01
   0.7840277E+00   0.1588865E+01
   0.7909722E+00   0.1510914E+01
   0.7979166E+00   0.1443554E+01
   0.8048611E+00   0.1387995E+01
   0.8118055E+00   0.1345286E+01
   0.8187500E+00   0.1316409E+01
   0.8256944E+00   0.1301752E+01
   0.8326388E+00   0.1301577E+01
   0.8395833E+00   0.1316327E+01
   0.8465277E+00   0.1345978E+01
   0.8534722E+00   0.1390173E+01
   0.8604166E+00   0.1448589E+01
   0.8673611E+00   0.1520239E+01
   0.8743055E+00   0.1603746E+01
   0.8812499E+00   0.1697235E+01
   0.8881944E+00   0.1797901E+01
   0.8951388E+00   0.1902456E+01
   0.9020833E+00   0.2007127E+01
   0.9090277E+00   0.2107998E+01
   0.9159722E+00   0.2201577E+01
   0.9229166E+00   0.2284847E+01
   0.9298611E+00   0.2355382E+01
   0.9368055E+00   0.2411376E+01
   0.9437499E+00   0.2451359E+01
   0.9506944E+00   0.2474282E+01
   0.9576388E+00   0.2479891E+01
   0.9645833E+00   0.2468410E+01
   0.9715277E+00   0.2440469E+01
   0.9784722E+00   0.2397079E+01
   0.9854166E+00   0.2339553E+01
   0.9923611E+00   0.2269544E+01
   0.9993055E+00   0.2189162E+01
   0.1006250E+01   0.2100914E+01
   0.1013194E+01   0.2007608E+01
   0.1020139E+01   0.1911896E+01
   0.1027083E+01   0.1816329E+01
   0.1034028E+01   0.1723602E+01
   0.1040972E+01   0.1636431E+01
   0.1047917E+01   0.1557090E+01
   0.1054861E+01   0.1487301E+01
   0.1061805E+01   0.1428417E+01
   0.1068750E+01   0.1381629E+01
   0.1075694E+01   0.1348060E+01
   0.1082639E+01   0.1328755E+01
   0.1089583E+01   0.1324600E+01
   0.1096528E+01   0.1336104E+01
   0.1103472E+01   0.1363109E+01
   0.1110417E+01   0.1404581E+01
   0.1117361E+01   0.1459042E+01
   0.1124305E+01   0.1525211E+01
   0.1131250E+01   0.1601690E+01
   0.1138194E+01   0.1686556E+01
   0.1145139E+01   0.1777567E+01
   0.1152083E+01   0.1872200E+01
   0.1159028E+01   0.1967413E+01
   0.1165972E+01   0.2059820E+01
   0.1172917E+01   0.2146097E+01
   0.1179861E+01   0.2223131E+01
   0.1186805E+01   0.2288295E+01
   0.1193750E+01   0.2339588E+01
   0.1200694E+01   0.2375565E+01
   0.1207639E+01   0.2395249E+01
   0.1214583E+01   0.2398268E+01
   0.1221528E+01   0.2384870E+01
   0.1228472E+01   0.2355940E+01
   0.1235417E+01   0.2312761E+01
   0.1242361E+01   0.2256878E+01
   0.1249305E+01   0.2190064E+01
   0.1256250E+01   0.2114294E+01
   0.1263194E+01   0.2031667E+01
   0.1270139E+01   0.1944604E+01
   0.1277083E+01   0.1855559E+01
   0.1284028E+01   0.1766952E+01
   0.1290972E+01   0.1681124E+01
   0.1297917E+01   0.1600317E+01
   0.1304861E+01   0.1526682E+01
   0.1311805E+01   0.1462107E+01
   0.1318750E+01   0.1408330E+01
   0.1325694E+01   0.1366667E+01
   0.1332639E+01   0.1338199E+01
   0.1339583E+01   0.1323730E+01
   0.1346528E+01   0.1323875E+01
   0.1353472E+01   0.1338947E+01
   0.1360417E+01   0.1368861E+01
   0.1367361E+01   0.1413190E+01
   0.1374305E+01   0.1471329E+01
   0.1381250E+01   0.1542222E+01
   0.1388194E+01   0.1624245E+01
   0.1395139E+01   0.1715165E+01
   0.1402083E+01   0.1812344E+01
   0.1409028E+01   0.1912890E+01
   0.1415972E+01   0.2013719E+01
   0.1422917E+01   0.2111676E+01
   0.1429861E+01   0.2203556E+01
   0.1436805E+01   0.2286374E+01
   0.1443750E+01   0.2357542E+01
   0.1450694E+01   0.2415035E+01
   0.1457639E+01   0.2457345E+01
   0.1464583E+01   0.2483476E+01
   0.1471528E+01   0.2492993E+01
   0.1478472E+01   0.2485924E+01
   0.1485417E+01   0.2462774E+01
   0.1492361E+01   0.2424462E+01
   0.1499305E+01   0.2372224E+01
   0.1506250E+01   0.2307717E+01
   0.1513194E+01   0.2232965E+01
   0.1520139E+01   0.2150178E+01
   0.1527083E+01   0.2061786E+01
   0.1534028E+01   0.1970297E+01
   0.1540972E+01   0.1878184E+01
   0.1547917E+01   0.1787864E+01
   0.1554861E+01   0.1701739E+01
   0.1561805E+01   0.1622054E+01
   0.1568750E+01   0.1550747E+01
   0.1575694E+01   0.1489553E+01
   0.1582639E+01   0.1440016E+01
   0.1589583E+01   0.1403284E+01
   0.1596528E+01   0.1380154E+01
   0.1603472E+01   0.1371226E+01
   0.1610417E+01   0.1376687E+01
   0.1617361E+01   0.1396379E+01
   0.1624305E+01   0.1429980E+01
   0.1631250E+01   0.1476807E+01
   0.1638194E+01   0.1535815E+01
   0.1645139E+01   0.1605809E+01
   0.1652083E+01   0.1685043E+01
   0.1659028E+01   0.1771235E+01
   0.1665972E+01   0.1861775E+01
   0.1672917E+01   0.1953816E+01
   0.1679861E+01   0.2044212E+01
   0.1686805E+01   0.2129859E+01
   0.1693750E+01   0.2207850E+01
   0.1700694E+01   0.2275536E+01
   0.1707639E+01   0.2330668E+01
   0.1714583E+01   0.2371461E+01
   0.1721528E+01   0.2396744E+01
   0.1728472E+01   0.2405962E+01
   0.1735417E+01   0.2399096E+01
   0.1742361E+01   0.2376654E+01
   0.1749305E+01   0.2339622E+01
   0.1756250E+01   0.2289432E+01
   0.1763194E+01   0.2227798E+01
   0.1770139E+01   0.2156681E+01
   0.1777083E+01   0.2078101E+01
   0.1784028E+01   0.1994325E+01
   0.1790972E+01   0.1907743E+01
   0.1797917E+01   0.1820723E+01
   0.1804861E+01   0.1735595E+01
   0.1811805E+01   0.1654618E+01
   0.1818750E+01   0.1579944E+01
   0.1825694E+01   0.1513524E+01
   0.1832639E+01   0.1457051E+01
   0.1839583E+01   0.1411971E+01
   0.1846528E+01   0.1379452E+01
   0.1853472E+01   0.1360432E+01
   0.1860417E+01   0.1355487E+01
   0.1867361E+01   0.1364956E+01
   0.1874305E+01   0.1388858E+01
   0.1881250E+01   0.1426980E+01
   0.1888194E+01   0.1478852E+01
   0.1895139E+01   0.1543627E+01
   0.1902083E+01   0.1619943E+01
   0.1909028E+01   0.1705890E+01
   0.1915972E+01   0.1799130E+01
   0.1922917E+01   0.1896986E+01
   0.1929861E+01   0.1996431E+01
   0.1936805E+01   0.2094345E+01
   0.1943750E+01   0.2187591E+01
   0.1950694E+01   0.2273193E+01
   0.1957639E+01   0.2348401E+01
   0.1964583E+01   0.2410921E+01
   0.1971528E+01   0.2459064E+01
   0.1978472E+01   0.2491624E+01
   0.1985417E+01   0.2507867E+01
   0.1992361E+01   0.2507621E+01
   0.1999305E+01   0.2491209E+01
   0.2006250E+01   0.2459423E+01
   0.2013194E+01   0.2413357E+01
   0.2020139E+01   0.2354458E+01
   0.2027083E+01   0.2284592E+01
   0.2034028E+01   0.2205866E+01
   0.2040972E+01   0.2120604E+01
   0.2047917E+01   0.2031245E+01
   0.2054861E+01   0.1940302E+01
   0.2061805E+01   0.1850188E+01
   0.2068750E+01   0.1763280E+01
   0.2075694E+01   0.1681897E+01
   0.2082639E+01   0.1608120E+01
   0.2089583E+01   0.1543805E+01
   0.2096528E+01   0.1490512E+01
   0.2103472E+01   0.1449516E+01
   0.2110417E+01   0.1421737E+01
   0.2117361E+01   0.1407817E+01
   0.2124305E+01   0.1408137E+01
   0.2131250E+01   0.1422658E+01
   0.2138194E+01   0.1451079E+01
   0.2145139E+01   0.1492801E+01
   0.2152083E+01   0.1546812E+01
   0.2159028E+01   0.1611893E+01
   0.2165972E+01   0.1686591E+01
   0.2172917E+01   0.1768950E+01
   0.2179861E+01   0.1856636E+01
   0.2186805E+01   0.1946960E+01
   0.2193750E+01   0.2036994E+01
   0.2200694E+01   0.2123562E+01
   0.2207639E+01   0.2203674E+01
   0.2214583E+01   0.2274571E+01
   0.2221528E+01   0.2333870E+01
   0.2228472E+01   0.2379620E+01
   0.2235417E+01   0.2410413E+01
   0.2242361E+01   0.2425438E+01
   0.2249305E+01   0.2424499E+01
   0.2256250E+01   0.2407878E+01
   0.2263194E+01   0.2376375E+01
   0.2270139E+01   0.2331236E+01
   0.2277083E+01   0.2274078E+01
   0.2284028E+01   0.2206771E+01
   0.2290972E+01   0.2131318E+01
   0.2297917E+01   0.2049876E+01
   0.2304861E+01   0.1964729E+01
   0.2311805E+01   0.1878233E+01
   0.2318750E+01   0.1792706E+01
   0.2325694E+01   0.1710403E+01
   0.2332639E+01   0.1633484E+01
   0.2339583E+01   0.1563964E+01
   0.2346528E+01   0.1503664E+01
   0.2353472E+01   0.1454098E+01
   0.2360417E+01   0.1416539E+01
   0.2367361E+01   0.1392004E+01
   0.2374305E+01   0.1381195E+01
   0.2381250E+01   0.1384541E+01
   0.2388194E+01   0.1402213E+01
   0.2395139E+01   0.1434055E+01
   0.2402083E+01   0.1479672E+01
   0.2409028E+01   0.1538415E+01
   0.2415972E+01   0.1609178E+01
   0.2422917E+01   0.1690305E+01
   0.2429861E+01   0.1779678E+01
   0.2436805E+01   0.1874816E+01
   0.2443750E+01   0.1972875E+01
   0.2450694E+01   0.2070784E+01
   0.2457639E+01   0.2165426E+01
   0.2464583E+01   0.2253757E+01
   0.2471528E+01   0.2332967E+01
   0.2478472E+01   0.2400523E+01
   0.2485417E+01   0.2454502E+01
   0.2492361E+01   0.2493536E+01
   0.2499305E+01   0.2516656E+01
   0.2506250E+01   0.2523426E+01
   0.2513194E+01   0.2513935E+01
   0.2520139E+01   0.2488767E+01
   0.2527083E+01   0.2448896E+01
   0.2534028E+01   0.2395602E+01
   0.2540972E+01   0.2330567E+01
   0.2547917E+01   0.2255794E+01
   0.2554861E+01   0.2173476E+01
   0.2561805E+01   0.2085962E+01
   0.2568750E+01   0.1995709E+01
   0.2575694E+01   0.1905183E+01
   0.2582639E+01   0.1816782E+01
   0.2589583E+01   0.1732872E+01
   0.2596528E+01   0.1655663E+01
   0.2603472E+01   0.1587079E+01
   0.2610417E+01   0.1528827E+01
   0.2617361E+01   0.1482274E+01
   0.2624305E+01   0.1448489E+01
   0.2631250E+01   0.1428240E+01
   0.2638194E+01   0.1422036E+01
   0.2645139E+01   0.1430006E+01
   0.2652083E+01   0.1451938E+01
   0.2659028E+01   0.1487422E+01
   0.2665972E+01   0.1535668E+01
   0.2672917E+01   0.1595523E+01
   0.2679861E+01   0.1665671E+01
   0.2686805E+01   0.1744378E+01
   0.2693750E+01   0.1829469E+01
   0.2700694E+01   0.1918410E+01
   0.2707639E+01   0.2008445E+01
   0.2714583E+01   0.2096507E+01
   0.2721528E+01   0.2179501E+01
   0.2728472E+01   0.2254595E+01
   0.2735417E+01   0.2319205E+01
   0.2742361E+01   0.2371194E+01
   0.2749305E+01   0.2408887E+01
   0.2756250E+01   0.2431154E+01
   0.2763194E+01   0.2437528E+01
   0.2770139E+01   0.2428041E+01
   0.2777083E+01   0.2403253E+01
   0.2784028E+01   0.2364203E+01
   0.2790972E+01   0.2312359E+01
   0.2797916E+01   0.2249479E+01
   0.2804861E+01   0.2177539E+01
   0.2811805E+01   0.2098578E+01
   0.2818750E+01   0.2014805E+01
   0.2825694E+01   0.1928590E+01
   0.2832639E+01   0.1842269E+01
   0.2839583E+01   0.1758099E+01
   0.2846528E+01   0.1678333E+01
   0.2853472E+01   0.1605003E+01
   0.2860416E+01   0.1540082E+01
   0.2867361E+01   0.1485200E+01
   0.2874305E+01   0.1441720E+01
   0.2881250E+01   0.1410821E+01
   0.2888194E+01   0.1393332E+01
   0.2895139E+01   0.1389802E+01
   0.2902083E+01   0.1400552E+01
   0.2909028E+01   0.1425555E+01
   0.2915972E+01   0.1464541E+01
   0.2922916E+01   0.1516980E+01
   0.2929861E+01   0.1582013E+01
   0.2936805E+01   0.1658242E+01
   0.2943750E+01   0.1743753E+01
   0.2950694E+01   0.1836256E+01
   0.2957639E+01   0.1933091E+01
   0.2964583E+01   0.2031281E+01
   0.2971528E+01   0.2127730E+01
   0.2978472E+01   0.2219339E+01
   0.2985416E+01   0.2303194E+01
   0.2992361E+01   0.2376589E+01
   0.2999305E+01   0.2437264E+01
   0.3006250E+01   0.2483615E+01
   0.3013194E+01   0.2514486E+01
   0.3020139E+01   0.2529154E+01
   0.3027083E+01   0.2527478E+01
   0.3034028E+01   0.2509790E+01
   0.3040972E+01   0.2476895E+01
   0.3047916E+01   0.2429909E+01
   0.3054861E+01   0.2370322E+01
   0.3061805E+01   0.2299982E+01
   0.3068750E+01   0.2221003E+01
   0.3075694E+01   0.2135655E+01
   0.3082639E+01   0.2046352E+01
   0.3089583E+01   0.1955578E+01
   0.3096528E+01   0.1865762E+01
   0.3103472E+01   0.1779281E+01
   0.3110416E+01   0.1698435E+01
   0.3117361E+01   0.1625294E+01
   0.3124305E+01   0.1561686E+01
   0.3131250E+01   0.1509145E+01
   0.3138194E+01   0.1468898E+01
   0.3145139E+01   0.1441867E+01
   0.3152083E+01   0.1428661E+01
   0.3159028E+01   0.1429625E+01
   0.3165972E+01   0.1444680E+01
   0.3172916E+01   0.1473516E+01
   0.3179861E+01   0.1515546E+01
   0.3186805E+01   0.1569777E+01
   0.3193750E+01   0.1634963E+01
   0.3200694E+01   0.1709630E+01
   0.3207639E+01   0.1791794E+01
   0.3214583E+01   0.1879108E+01
   0.3221528E+01   0.1968901E+01
   0.3228472E+01   0.2058291E+01
   0.3235416E+01   0.2144126E+01
   0.3242361E+01   0.2223454E+01
   0.3249305E+01   0.2293536E+01
   0.3256250E+01   0.2352013E+01
   0.3263194E+01   0.2396975E+01
   0.3270139E+01   0.2427006E+01
   0.3277083E+01   0.2441294E+01
   0.3284028E+01   0.2439643E+01
   0.3290972E+01   0.2422337E+01
   0.3297916E+01   0.2390174E+01
   0.3304861E+01   0.2344427E+01
   0.3311805E+01   0.2286712E+01
   0.3318750E+01   0.2218923E+01
   0.3325694E+01   0.2143072E+01
   0.3332639E+01   0.2061284E+01
   0.3339583E+01   0.1975861E+01
   0.3346528E+01   0.1889140E+01
   0.3353472E+01   0.1803452E+01
   0.3360416E+01   0.1721034E+01
   0.3367361E+01   0.1644067E+01
   0.3374305E+01   0.1574541E+01
   0.3381250E+01   0.1514274E+01
   0.3388194E+01   0.1464766E+01
   0.3395139E+01   0.1427284E+01
   0.3402083E+01   0.1402846E+01
   0.3409028E+01   0.1392140E+01
   0.3415972E+01   0.1395592E+01
   0.3422916E+01   0.1413351E+01
   0.3429861E+01   0.1445258E+01
   0.3436805E+01   0.1490920E+01
   0.3443750E+01   0.1549681E+01
   0.3450694E+01   0.1620431E+01
   0.3457639E+01   0.1701501E+01
   0.3464583E+01   0.1790778E+01
   0.3471528E+01   0.1885790E+01
   0.3478472E+01   0.1983704E+01
   0.3485416E+01   0.2081456E+01
   0.3492361E+01   0.2175936E+01
   0.3499305E+01   0.2264115E+01
   0.3506250E+01   0.2343186E+01
   0.3513194E+01   0.2410605E+01
   0.3520139E+01   0.2464440E+01
   0.3527083E+01   0.2503334E+01
   0.3534028E+01   0.2526315E+01
   0.3540972E+01   0.2532951E+01
   0.3547916E+01   0.2523330E+01
   0.3554861E+01   0.2498033E+01
   0.3561805E+01   0.2458029E+01
   0.3568750E+01   0.2404603E+01
   0.3575694E+01   0.2339427E+01
   0.3582639E+01   0.2264501E+01
   0.3589583E+01   0.2182019E+01
   0.3596528E+01   0.2094318E+01
   0.3603472E+01   0.2003871E+01
   0.3610416E+01   0.1913146E+01
   0.3617361E+01   0.1824539E+01
   0.3624305E+01   0.1740412E+01
   0.3631250E+01   0.1662967E+01
   0.3638194E+01   0.1594146E+01
   0.3645139E+01   0.1535655E+01
   0.3652083E+01   0.1488874E+01
   0.3659028E+01   0.1454879E+01
   0.3665972E+01   0.1434438E+01
   0.3672916E+01   0.1428055E+01
   0.3679861E+01   0.1435857E+01
   0.3686805E+01   0.1457636E+01
   0.3693750E+01   0.1492977E+01
   0.3700694E+01   0.1541095E+01
   0.3707639E+01   0.1600822E+01
   0.3714583E+01   0.1670853E+01
   0.3721528E+01   0.1749467E+01
   0.3728472E+01   0.1834493E+01
   0.3735416E+01   0.1923403E+01
   0.3742361E+01   0.2013435E+01
   0.3749305E+01   0.2101550E+01
   0.3756250E+01   0.2184649E+01
   0.3763194E+01   0.2259875E+01
   0.3770139E+01   0.2324660E+01
   0.3777083E+01   0.2376858E+01
   0.3784028E+01   0.2414770E+01
   0.3790972E+01   0.2437260E+01
   0.3797916E+01   0.2443840E+01
   0.3804861E+01   0.2434534E+01
   0.3811805E+01   0.2409887E+01
   0.3818750E+01   0.2370937E+01
   0.3825694E+01   0.2319130E+01
   0.3832639E+01   0.2256229E+01
   0.3839583E+01   0.2184214E+01
   0.3846528E+01   0.2105136E+01
   0.3853472E+01   0.2021188E+01
   0.3860416E+01   0.1934737E+01
   0.3867361E+01   0.1848122E+01
   0.3874305E+01   0.1763629E+01
   0.3881250E+01   0.1683484E+01
   0.3888194E+01   0.1609747E+01
   0.3895139E+01   0.1544390E+01
   0.3902083E+01   0.1489050E+01
   0.3909028E+01   0.1445111E+01
   0.3915972E+01   0.1413743E+01
   0.3922916E+01   0.1395800E+01
   0.3929861E+01   0.1391823E+01
   0.3936805E+01   0.1402142E+01
   0.3943750E+01   0.1426728E+01
   0.3950694E+01   0.1465319E+01
   0.3957639E+01   0.1517397E+01
   0.3964583E+01   0.1582123E+01
   0.3971528E+01   0.1658114E+01
   0.3978472E+01   0.1743462E+01
   0.3985416E+01   0.1835887E+01
   0.3992361E+01   0.1932729E+01
   0.3999305E+01   0.2031017E+01
